ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000412530,"mean: 0.121118, var: 0.001120","mean: 0.457129, var: 0.005074","mean: 0.537158, var: 0.000738","mean: 0.028551, var: 0.000552","mean: 0.085742, var: 0.000672","mean: 0.083661, var: 0.001207","mean: 0.014735, var: 0.000150","mean: 0.089893, var: 0.000654","mean: 0.103467, var: 0.002127","mean: 0.122321, var: 0.004176","mean: 0.011123, var: 0.000117",2.2875214436169173,0.10003550824294381,2.1874859353739735,Low
ENSP00000364118,"mean: 0.044589, var: 0.000251","mean: 0.302881, var: 0.000591","mean: 0.877734, var: 0.005271","mean: 0.085464, var: 0.003352","mean: 0.043530, var: 0.000197","mean: 0.136694, var: 0.004991","mean: 0.012778, var: 0.000219","mean: 0.030824, var: 0.000360","mean: 0.053802, var: 0.000495","mean: 0.053403, var: 0.000702","mean: 0.035645, var: 0.001375",1.8290983406995425,0.10398564691577875,1.7251126937837638,Low
ENSP00000260803,"mean: 0.086877, var: 0.000620","mean: 0.387939, var: 0.006178","mean: 0.856152, var: 0.004231","mean: 0.025091, var: 0.000202","mean: 0.059122, var: 0.000301","mean: 0.199451, var: 0.003879","mean: 0.021892, var: 0.000395","mean: 0.044867, var: 0.000033","mean: 0.080298, var: 0.000688","mean: 0.063989, var: 0.001386","mean: 0.028453, var: 0.000843",1.9964277664874557,0.10835577098180196,1.8880719955056537,Low
ENSP00000438276,"mean: 0.058649, var: 0.000071","mean: 0.436084, var: 0.003315","mean: 0.785937, var: 0.002262","mean: 0.156888, var: 0.007343","mean: 0.068298, var: 0.000126","mean: 0.075150, var: 0.002892","mean: 0.015463, var: 0.000217","mean: 0.074200, var: 0.000662","mean: 0.062238, var: 0.000301","mean: 0.096216, var: 0.001227","mean: 0.070612, var: 0.003342",2.2286749206183556,0.12390103218015654,2.1047738884381992,Low
ENSP00000500467,"mean: 0.041217, var: 0.000083","mean: 0.344385, var: 0.002357","mean: 0.833691, var: 0.003181","mean: 0.125793, var: 0.001544","mean: 0.047528, var: 0.000191","mean: 0.099554, var: 0.001534","mean: 0.002975, var: 0.000011","mean: 0.044702, var: 0.000227","mean: 0.030433, var: 0.000311","mean: 0.055988, var: 0.000575","mean: 0.009064, var: 0.000097",1.7519769033229378,0.0646474593671976,1.6873294439557402,Low
ENSP00000403411,"mean: 0.115125, var: 0.001848","mean: 0.246790, var: 0.004331","mean: 0.865625, var: 0.002271","mean: 0.012303, var: 0.000037","mean: 0.064905, var: 0.000756","mean: 0.259888, var: 0.003036","mean: 0.007271, var: 0.000070","mean: 0.048199, var: 0.000786","mean: 0.081839, var: 0.001349","mean: 0.043784, var: 0.001109","mean: 0.036809, var: 0.002044",1.9462333746826432,0.1078421978588219,1.8383911768238212,Low
ENSP00000391200,"mean: 0.058521, var: 0.000065","mean: 0.238989, var: 0.002017","mean: 0.872559, var: 0.001956","mean: 0.075555, var: 0.002276","mean: 0.057343, var: 0.000179","mean: 0.119794, var: 0.002811","mean: 0.001773, var: 0.000004","mean: 0.087878, var: 0.000786","mean: 0.071008, var: 0.000564","mean: 0.072882, var: 0.000597","mean: 0.015554, var: 0.000294",1.9087848608705698,0.07396394047565798,1.8348209203949117,Low
ENSP00000262366,"mean: 0.055524, var: 0.000404","mean: 0.373828, var: 0.000860","mean: 0.901855, var: 0.000142","mean: 0.025287, var: 0.000490","mean: 0.039780, var: 0.000271","mean: 0.092349, var: 0.002473","mean: 0.001915, var: 0.000007","mean: 0.048233, var: 0.000704","mean: 0.094122, var: 0.003426","mean: 0.053162, var: 0.000577","mean: 0.018572, var: 0.000384",1.6734236316969773,0.06325436931122982,1.6101692623857475,Low
ENSP00000309826,"mean: 0.062714, var: 0.000317","mean: 0.301074, var: 0.000907","mean: 0.880273, var: 0.001518","mean: 0.031738, var: 0.000878","mean: 0.055902, var: 0.000134","mean: 0.168152, var: 0.005710","mean: 0.024360, var: 0.000356","mean: 0.049304, var: 0.000382","mean: 0.033118, var: 0.000518","mean: 0.057507, var: 0.000478","mean: 0.011577, var: 0.000225",1.7854505083219452,0.07093621060186174,1.7145142977200833,Low
ENSP00000302993,"mean: 0.038199, var: 0.000057","mean: 0.224109, var: 0.004030","mean: 0.948242, var: 0.001175","mean: 0.198669, var: 0.018951","mean: 0.031230, var: 0.000190","mean: 0.026108, var: 0.000494","mean: 0.003177, var: 0.000012","mean: 0.068707, var: 0.000633","mean: 0.030475, var: 0.000372","mean: 0.052853, var: 0.000868","mean: 0.004353, var: 0.000028",1.5225130530638347,0.12539472831263596,1.3971183247511987,Low
ENSP00000499031,"mean: 0.127429, var: 0.000130","mean: 0.428564, var: 0.000130","mean: 0.799023, var: 0.001626","mean: 0.124695, var: 0.001131","mean: 0.166309, var: 0.000557","mean: 0.092181, var: 0.000859","mean: 0.001239, var: 0.000002","mean: 0.083990, var: 0.000774","mean: 0.076135, var: 0.001440","mean: 0.102606, var: 0.000680","mean: 0.008501, var: 0.000096",2.269188556121452,0.051514971769311524,2.2176735843521405,Low
ENSP00000339532,"mean: 0.046161, var: 0.000271","mean: 0.512988, var: 0.007327","mean: 0.680664, var: 0.008199","mean: 0.062012, var: 0.002322","mean: 0.037247, var: 0.000160","mean: 0.205481, var: 0.009958","mean: 0.098256, var: 0.007534","mean: 0.073700, var: 0.001562","mean: 0.037187, var: 0.000239","mean: 0.169287, var: 0.000807","mean: 0.012923, var: 0.000345",2.2658123854905017,0.19641998016682197,2.0693924053236796,Low
ENSP00000368867,"mean: 0.076892, var: 0.000791","mean: 0.217944, var: 0.003515","mean: 0.930664, var: 0.000585","mean: 0.030612, var: 0.000905","mean: 0.040982, var: 0.000074","mean: 0.110321, var: 0.002157","mean: 0.025802, var: 0.001139","mean: 0.031699, var: 0.000075","mean: 0.016619, var: 0.000141","mean: 0.051804, var: 0.000453","mean: 0.025587, var: 0.000507",1.5960196858745048,0.06717184630245857,1.5288478395720462,Low
ENSP00000486501,"mean: 0.051221, var: 0.000093","mean: 0.390088, var: 0.002435","mean: 0.846191, var: 0.006433","mean: 0.050701, var: 0.001443","mean: 0.055243, var: 0.000121","mean: 0.142761, var: 0.005826","mean: 0.007245, var: 0.000090","mean: 0.070361, var: 0.000065","mean: 0.028583, var: 0.000112","mean: 0.031895, var: 0.000310","mean: 0.031125, var: 0.000963",1.7917544312959879,0.10016696842113453,1.6915874628748533,Low
ENSP00000457746,"mean: 0.064069, var: 0.000238","mean: 0.365039, var: 0.003563","mean: 0.851953, var: 0.008716","mean: 0.090985, var: 0.001490","mean: 0.042606, var: 0.000552","mean: 0.155286, var: 0.002956","mean: 0.011219, var: 0.000085","mean: 0.208325, var: 0.002625","mean: 0.043610, var: 0.000076","mean: 0.116919, var: 0.000646","mean: 0.014417, var: 0.000370",2.1480190616865755,0.11924704341213209,2.0287720182744433,Low
ENSP00000355743,"mean: 0.049622, var: 0.000132","mean: 0.252759, var: 0.000257","mean: 0.897168, var: 0.004252","mean: 0.083636, var: 0.002025","mean: 0.045401, var: 0.000280","mean: 0.123193, var: 0.000672","mean: 0.008830, var: 0.000053","mean: 0.057309, var: 0.000613","mean: 0.030794, var: 0.000079","mean: 0.055185, var: 0.000716","mean: 0.004459, var: 0.000036",1.6967030817521715,0.05764058160820739,1.6390625001439643,Low
ENSP00000274054,"mean: 0.021266, var: 0.000122","mean: 0.514258, var: 0.002532","mean: 0.790430, var: 0.004071","mean: 0.171289, var: 0.002581","mean: 0.025649, var: 0.000322","mean: 0.090118, var: 0.001702","mean: 0.005579, var: 0.000038","mean: 0.157043, var: 0.001777","mean: 0.026703, var: 0.000406","mean: 0.075751, var: 0.000363","mean: 0.013176, var: 0.000110",1.891759268320072,0.08615097260831774,1.805608295711754,Low
ENSP00000403974,"mean: 0.087286, var: 0.000864","mean: 0.414209, var: 0.007076","mean: 0.749512, var: 0.008915","mean: 0.123889, var: 0.001180","mean: 0.051758, var: 0.000298","mean: 0.088612, var: 0.002404","mean: 0.010760, var: 0.000050","mean: 0.101660, var: 0.002268","mean: 0.142630, var: 0.005395","mean: 0.165027, var: 0.006729","mean: 0.031046, var: 0.001479",2.384844319791263,0.19385367227778544,2.1909906475134777,Low
ENSP00000355427,"mean: 0.056567, var: 0.000071","mean: 0.238794, var: 0.002603","mean: 0.866797, var: 0.002233","mean: 0.084717, var: 0.002764","mean: 0.055304, var: 0.000190","mean: 0.114276, var: 0.003034","mean: 0.002005, var: 0.000005","mean: 0.085535, var: 0.000877","mean: 0.070636, var: 0.000598","mean: 0.079352, var: 0.000742","mean: 0.018288, var: 0.000453",1.9296945255391056,0.08480746583034376,1.8448870597087619,Low
ENSP00000263102,"mean: 0.122217, var: 0.000554","mean: 0.696875, var: 0.005333","mean: 0.511816, var: 0.003657","mean: 0.037685, var: 0.000414","mean: 0.138391, var: 0.000182","mean: 0.159058, var: 0.003304","mean: 0.002201, var: 0.000004","mean: 0.078064, var: 0.000050","mean: 0.162683, var: 0.003297","mean: 0.183179, var: 0.001500","mean: 0.007893, var: 0.000069",2.398146296388233,0.10606160781030727,2.292084688577926,Low
ENSP00000388173,"mean: 0.066296, var: 0.000314","mean: 0.313306, var: 0.003348","mean: 0.932422, var: 0.001646","mean: 0.070285, var: 0.001614","mean: 0.061926, var: 0.000205","mean: 0.092944, var: 0.003003","mean: 0.006722, var: 0.000065","mean: 0.041730, var: 0.000269","mean: 0.028801, var: 0.000168","mean: 0.030264, var: 0.000122","mean: 0.015624, var: 0.000231",1.627646990806113,0.06906760599189411,1.5585793848142189,Low
ENSP00000346196,"mean: 0.221021, var: 0.001421","mean: 0.189185, var: 0.001061","mean: 0.159265, var: 0.001143","mean: 0.111816, var: 0.004997","mean: 0.084564, var: 0.000728","mean: 0.917871, var: 0.000161","mean: 0.022724, var: 0.000431","mean: 0.064740, var: 0.000369","mean: 0.030176, var: 0.000031","mean: 0.086267, var: 0.000391","mean: 0.064197, var: 0.001283",2.2302633608028146,0.07565877227024319,2.1546045885325715,Low
ENSP00000503886,"mean: 0.111279, var: 0.000423","mean: 0.638672, var: 0.004473","mean: 0.603564, var: 0.019296","mean: 0.030722, var: 0.000865","mean: 0.064130, var: 0.000345","mean: 0.084845, var: 0.001820","mean: 0.006292, var: 0.000039","mean: 0.336450, var: 0.009902","mean: 0.184814, var: 0.002453","mean: 0.346094, var: 0.005933","mean: 0.017014, var: 0.000349",2.47485818100883,0.21802700929440375,2.2568311717144263,Low
ENSP00000497587,"mean: 0.266846, var: 0.001188","mean: 0.159119, var: 0.001098","mean: 0.109314, var: 0.001279","mean: 0.078384, var: 0.003401","mean: 0.099677, var: 0.001084","mean: 0.937500, var: 0.000194","mean: 0.100043, var: 0.003113","mean: 0.044379, var: 0.000032","mean: 0.065552, var: 0.000040","mean: 0.085547, var: 0.000226","mean: 0.129272, var: 0.006101",2.398870408504249,0.10411307226385791,2.2947573362403912,Low
ENSP00000339530,"mean: 0.099939, var: 0.000457","mean: 0.290479, var: 0.000414","mean: 0.779395, var: 0.003362","mean: 0.088733, var: 0.001933","mean: 0.117029, var: 0.001117","mean: 0.164209, var: 0.004673","mean: 0.011565, var: 0.000182","mean: 0.110559, var: 0.000431","mean: 0.124811, var: 0.003193","mean: 0.084607, var: 0.000170","mean: 0.039158, var: 0.002108",2.43679231128138,0.10835906597888634,2.3284332453024934,Low
ENSP00000268379,"mean: 0.293921, var: 0.002849","mean: 0.203296, var: 0.001714","mean: 0.065045, var: 0.000239","mean: 0.128192, var: 0.004072","mean: 0.060657, var: 0.000247","mean: 0.912500, var: 0.000889","mean: 0.204834, var: 0.009402","mean: 0.051715, var: 0.000082","mean: 0.053833, var: 0.000085","mean: 0.075244, var: 0.000094","mean: 0.095801, var: 0.004199",2.432994850897412,0.12961458321227567,2.3033802676851365,Low
ENSP00000379285,"mean: 0.270435, var: 0.001328","mean: 0.138171, var: 0.000407","mean: 0.112756, var: 0.000858","mean: 0.110980, var: 0.002889","mean: 0.110767, var: 0.000662","mean: 0.909277, var: 0.000613","mean: 0.116113, var: 0.002878","mean: 0.087292, var: 0.000604","mean: 0.049115, var: 0.000042","mean: 0.061627, var: 0.000085","mean: 0.072034, var: 0.001413",2.419519240971964,0.07611844122071697,2.343400799751247,Low
ENSP00000357914,"mean: 0.039966, var: 0.000020","mean: 0.280029, var: 0.004469","mean: 0.921191, var: 0.002626","mean: 0.102185, var: 0.000771","mean: 0.035590, var: 0.000038","mean: 0.047621, var: 0.001179","mean: 0.007076, var: 0.000067","mean: 0.050055, var: 0.000348","mean: 0.030447, var: 0.000383","mean: 0.043442, var: 0.000660","mean: 0.012995, var: 0.000241",1.5414438028010058,0.06712177359621822,1.4743220292047876,Low
ENSP00000423712,"mean: 0.108142, var: 0.000482","mean: 0.422900, var: 0.005832","mean: 0.590332, var: 0.002629","mean: 0.035617, var: 0.000560","mean: 0.050305, var: 0.000055","mean: 0.092926, var: 0.001255","mean: 0.004580, var: 0.000028","mean: 0.029575, var: 0.000054","mean: 0.037952, var: 0.000486","mean: 0.072870, var: 0.000328","mean: 0.024658, var: 0.000724",1.9407101055692852,0.07481409174222924,1.865896013827056,Low
ENSP00000276603,"mean: 0.135071, var: 0.001198","mean: 0.290210, var: 0.001619","mean: 0.779980, var: 0.001620","mean: 0.058746, var: 0.000745","mean: 0.049072, var: 0.000195","mean: 0.199304, var: 0.004460","mean: 0.008917, var: 0.000066","mean: 0.123682, var: 0.001544","mean: 0.138647, var: 0.004907","mean: 0.121838, var: 0.000797","mean: 0.061630, var: 0.002415",2.4619062044519358,0.11700576971565169,2.3449004347362843,Low
ENSP00000254928,"mean: 0.198877, var: 0.001649","mean: 0.177002, var: 0.000629","mean: 0.151404, var: 0.000948","mean: 0.094489, var: 0.003056","mean: 0.066083, var: 0.000397","mean: 0.936719, var: 0.000275","mean: 0.040221, var: 0.000799","mean: 0.106702, var: 0.001725","mean: 0.064417, var: 0.000290","mean: 0.106970, var: 0.000315","mean: 0.133234, var: 0.004258",2.4295330804104713,0.08967733497443436,2.339855745436037,Low
ENSP00000476746,"mean: 0.071259, var: 0.001615","mean: 0.312988, var: 0.007183","mean: 0.825293, var: 0.002279","mean: 0.081055, var: 0.002152","mean: 0.047577, var: 0.000831","mean: 0.081232, var: 0.002729","mean: 0.009317, var: 0.000084","mean: 0.111804, var: 0.002435","mean: 0.061313, var: 0.000601","mean: 0.052151, var: 0.000414","mean: 0.038342, var: 0.001679",2.0015144570849186,0.1287786729068321,1.8727357841780865,Low
ENSP00000417207,"mean: 0.176733, var: 0.002485","mean: 0.290210, var: 0.004772","mean: 0.806152, var: 0.003799","mean: 0.013033, var: 0.000096","mean: 0.228223, var: 0.002344","mean: 0.069421, var: 0.002174","mean: 0.002600, var: 0.000006","mean: 0.038577, var: 0.000500","mean: 0.100311, var: 0.002342","mean: 0.054849, var: 0.000853","mean: 0.048648, var: 0.003604",2.09599716394689,0.13435559377279505,1.9616415701740948,Low
ENSP00000331927,"mean: 0.058990, var: 0.000183","mean: 0.165503, var: 0.001472","mean: 0.749219, var: 0.006570","mean: 0.100864, var: 0.007360","mean: 0.042364, var: 0.000084","mean: 0.122485, var: 0.003027","mean: 0.003069, var: 0.000011","mean: 0.035928, var: 0.000131","mean: 0.034265, var: 0.000042","mean: 0.030774, var: 0.000204","mean: 0.017875, var: 0.000358",1.735413157303738,0.10499273182315538,1.6304204254805825,Low
ENSP00000252115,"mean: 0.056134, var: 0.000092","mean: 0.442480, var: 0.003118","mean: 0.731152, var: 0.003537","mean: 0.039987, var: 0.000647","mean: 0.052484, var: 0.000104","mean: 0.075604, var: 0.001660","mean: 0.006540, var: 0.000052","mean: 0.028873, var: 0.000029","mean: 0.031163, var: 0.000221","mean: 0.046933, var: 0.000236","mean: 0.013162, var: 0.000163",1.6739351366286757,0.06120417481911267,1.612730961809563,Low
ENSP00000357881,"mean: 0.046634, var: 0.000161","mean: 0.329590, var: 0.004956","mean: 0.836719, var: 0.001397","mean: 0.052142, var: 0.001229","mean: 0.037408, var: 0.000052","mean: 0.093860, var: 0.001948","mean: 0.014342, var: 0.000152","mean: 0.032007, var: 0.000141","mean: 0.028656, var: 0.000267","mean: 0.032262, var: 0.000184","mean: 0.019057, var: 0.000324",1.6160186630375941,0.06677146636247994,1.5492471966751142,Low
ENSP00000358300,"mean: 0.109741, var: 0.001009","mean: 0.305908, var: 0.001248","mean: 0.786133, var: 0.007457","mean: 0.188257, var: 0.002443","mean: 0.056335, var: 0.000576","mean: 0.139539, var: 0.001526","mean: 0.008829, var: 0.000075","mean: 0.048694, var: 0.000464","mean: 0.128711, var: 0.001909","mean: 0.132654, var: 0.003925","mean: 0.005105, var: 0.000036",2.292932536947473,0.11906611515052694,2.173866421796946,Low
ENSP00000283921,"mean: 0.080469, var: 0.001078","mean: 0.305884, var: 0.006421","mean: 0.878125, var: 0.003475","mean: 0.043080, var: 0.000357","mean: 0.073557, var: 0.000676","mean: 0.106522, var: 0.002091","mean: 0.003712, var: 0.000016","mean: 0.050632, var: 0.000585","mean: 0.045950, var: 0.001036","mean: 0.050700, var: 0.001502","mean: 0.023162, var: 0.000513",1.7969562383021414,0.10542376290185776,1.6915324754002836,Low
ENSP00000228741,"mean: 0.035092, var: 0.000041","mean: 0.361621, var: 0.006376","mean: 0.928613, var: 0.001197","mean: 0.091522, var: 0.001961","mean: 0.019176, var: 0.000036","mean: 0.075565, var: 0.001741","mean: 0.007498, var: 0.000071","mean: 0.093079, var: 0.000378","mean: 0.022826, var: 0.000077","mean: 0.029469, var: 0.000176","mean: 0.021289, var: 0.000306",1.5737643444447793,0.07274153443461928,1.5010228100101601,Low
ENSP00000357442,"mean: 0.075415, var: 0.000557","mean: 0.403564, var: 0.001300","mean: 0.840723, var: 0.004934","mean: 0.053159, var: 0.000788","mean: 0.059000, var: 0.000617","mean: 0.078632, var: 0.001353","mean: 0.021301, var: 0.000091","mean: 0.121448, var: 0.003562","mean: 0.051590, var: 0.000806","mean: 0.091461, var: 0.001010","mean: 0.009279, var: 0.000142",1.9830784015698484,0.09304144899896198,1.8900369525708864,Low
ENSP00000388506,"mean: 0.136157, var: 0.000338","mean: 0.239575, var: 0.001410","mean: 0.752637, var: 0.003271","mean: 0.062518, var: 0.000160","mean: 0.085022, var: 0.000105","mean: 0.086188, var: 0.003311","mean: 0.005861, var: 0.000033","mean: 0.075140, var: 0.000573","mean: 0.067267, var: 0.000288","mean: 0.267896, var: 0.005373","mean: 0.010009, var: 0.000176",2.226963515069843,0.08850845290001476,2.138455062169828,Low
ENSP00000296839,"mean: 0.062769, var: 0.000585","mean: 0.345068, var: 0.003221","mean: 0.829395, var: 0.003466","mean: 0.056287, var: 0.001753","mean: 0.092853, var: 0.001087","mean: 0.168689, var: 0.003765","mean: 0.003722, var: 0.000023","mean: 0.044019, var: 0.000223","mean: 0.028802, var: 0.000088","mean: 0.031110, var: 0.000211","mean: 0.031799, var: 0.001146",1.8569988655931782,0.09452800757784521,1.762470858015333,Low
ENSP00000273588,"mean: 0.157263, var: 0.000803","mean: 0.226392, var: 0.001704","mean: 0.132764, var: 0.001128","mean: 0.154883, var: 0.006842","mean: 0.090955, var: 0.000623","mean: 0.935352, var: 0.000341","mean: 0.023109, var: 0.000361","mean: 0.061353, var: 0.000342","mean: 0.056525, var: 0.000033","mean: 0.088428, var: 0.000201","mean: 0.090344, var: 0.002658",2.317117328752153,0.08908051718088335,2.2280368115712696,Low
ENSP00000388357,"mean: 0.040991, var: 0.000084","mean: 0.310840, var: 0.001738","mean: 0.899902, var: 0.002712","mean: 0.094702, var: 0.000973","mean: 0.026739, var: 0.000062","mean: 0.063312, var: 0.000930","mean: 0.010977, var: 0.000137","mean: 0.032060, var: 0.000210","mean: 0.021272, var: 0.000250","mean: 0.041121, var: 0.000660","mean: 0.007491, var: 0.000079",1.4934486882328444,0.05235222951914861,1.4410964587136958,Low
ENSP00000315587,"mean: 0.070355, var: 0.000635","mean: 0.293213, var: 0.000448","mean: 0.854395, var: 0.004825","mean: 0.073419, var: 0.000587","mean: 0.045773, var: 0.000594","mean: 0.092078, var: 0.000472","mean: 0.004395, var: 0.000018","mean: 0.067163, var: 0.000205","mean: 0.064120, var: 0.001104","mean: 0.079282, var: 0.001649","mean: 0.008002, var: 0.000132",1.854406579536897,0.06746630548230138,1.7869402740545954,Low
ENSP00000426560,"mean: 0.043716, var: 0.000174","mean: 0.286450, var: 0.001513","mean: 0.739844, var: 0.008252","mean: 0.304248, var: 0.010805","mean: 0.030142, var: 0.000167","mean: 0.241260, var: 0.007055","mean: 0.015282, var: 0.000146","mean: 0.095184, var: 0.001138","mean: 0.043463, var: 0.000436","mean: 0.077338, var: 0.001320","mean: 0.079987, var: 0.008627",2.352549787346913,0.19836564387261918,2.1541841434742937,Low
ENSP00000408963,"mean: 0.030106, var: 0.000386","mean: 0.452930, var: 0.001881","mean: 0.768945, var: 0.006233","mean: 0.140967, var: 0.002699","mean: 0.024910, var: 0.000460","mean: 0.144104, var: 0.006108","mean: 0.014041, var: 0.000267","mean: 0.160205, var: 0.001356","mean: 0.032726, var: 0.000981","mean: 0.074719, var: 0.001130","mean: 0.027849, var: 0.000571",2.0722838609538865,0.12701405425834933,1.9452698066955372,Low
ENSP00000246115,"mean: 0.848242, var: 0.005057","mean: 0.212256, var: 0.000814","mean: 0.079163, var: 0.000262","mean: 0.068176, var: 0.001643","mean: 0.882910, var: 0.005112","mean: 0.132922, var: 0.000703","mean: 0.013551, var: 0.000135","mean: 0.237305, var: 0.002993","mean: 0.252734, var: 0.005549","mean: 0.220288, var: 0.002832","mean: 0.039446, var: 0.000713",2.4386821078529226,0.14649379277208377,2.2921883150808386,Low
ENSP00000351040,"mean: 0.061847, var: 0.000292","mean: 0.525586, var: 0.005706","mean: 0.765430, var: 0.000865","mean: 0.148483, var: 0.005570","mean: 0.075555, var: 0.000777","mean: 0.191333, var: 0.003040","mean: 0.009507, var: 0.000091","mean: 0.099774, var: 0.000792","mean: 0.054172, var: 0.000758","mean: 0.078650, var: 0.000580","mean: 0.052603, var: 0.001105",2.2966544408756473,0.11383745950140883,2.1828169813742386,Low
ENSP00000471403,"mean: 0.077063, var: 0.000493","mean: 0.281665, var: 0.000927","mean: 0.799023, var: 0.008981","mean: 0.093143, var: 0.004111","mean: 0.037100, var: 0.000314","mean: 0.242639, var: 0.013139","mean: 0.030532, var: 0.001465","mean: 0.116834, var: 0.000716","mean: 0.052899, var: 0.000300","mean: 0.083099, var: 0.001402","mean: 0.034614, var: 0.001452",2.25660506034786,0.17046167003895177,2.086143390308908,Low
ENSP00000386738,"mean: 0.082166, var: 0.000086","mean: 0.780566, var: 0.006194","mean: 0.632910, var: 0.008368","mean: 0.054936, var: 0.002076","mean: 0.081348, var: 0.001161","mean: 0.117346, var: 0.002638","mean: 0.006986, var: 0.000041","mean: 0.102258, var: 0.001074","mean: 0.109424, var: 0.000423","mean: 0.063733, var: 0.001527","mean: 0.139449, var: 0.012124",2.263289830066462,0.183096941685915,2.080192888380547,Low
ENSP00000401014,"mean: 0.056122, var: 0.000343","mean: 0.404346, var: 0.003742","mean: 0.788867, var: 0.001349","mean: 0.029502, var: 0.000407","mean: 0.084082, var: 0.000400","mean: 0.146545, var: 0.003812","mean: 0.047025, var: 0.002188","mean: 0.029440, var: 0.000025","mean: 0.011589, var: 0.000041","mean: 0.017924, var: 0.000120","mean: 0.022291, var: 0.000282",1.7644935121738659,0.0775754314333123,1.6869180807405535,Low
ENSP00000452454,"mean: 0.114832, var: 0.001464","mean: 0.474854, var: 0.003920","mean: 0.698730, var: 0.003849","mean: 0.037930, var: 0.001016","mean: 0.065216, var: 0.001205","mean: 0.087555, var: 0.000486","mean: 0.002645, var: 0.000005","mean: 0.111292, var: 0.000284","mean: 0.088489, var: 0.001015","mean: 0.124805, var: 0.004553","mean: 0.007006, var: 0.000059",2.1371581598547555,0.10598191925594017,2.0311762405988154,Low
ENSP00000359095,"mean: 0.054736, var: 0.000439","mean: 0.424170, var: 0.000953","mean: 0.778223, var: 0.006197","mean: 0.156348, var: 0.001396","mean: 0.073126, var: 0.000337","mean: 0.313452, var: 0.008979","mean: 0.006992, var: 0.000061","mean: 0.048859, var: 0.000195","mean: 0.048044, var: 0.000526","mean: 0.080444, var: 0.000394","mean: 0.024977, var: 0.000956",2.185901796094419,0.11167138476644897,2.0742304113279704,Low
ENSP00000357215,"mean: 0.080066, var: 0.000891","mean: 0.247070, var: 0.003005","mean: 0.746289, var: 0.003623","mean: 0.372534, var: 0.025893","mean: 0.077124, var: 0.000086","mean: 0.045576, var: 0.001867","mean: 0.005945, var: 0.000023","mean: 0.040440, var: 0.000638","mean: 0.095996, var: 0.009496","mean: 0.314111, var: 0.015378","mean: 0.026153, var: 0.000617",2.31640430241663,0.26912955752078077,2.0472747448958493,Low
ENSP00000313822,"mean: 0.048871, var: 0.000076","mean: 0.318652, var: 0.000594","mean: 0.848340, var: 0.001700","mean: 0.055838, var: 0.001222","mean: 0.026007, var: 0.000033","mean: 0.169885, var: 0.002597","mean: 0.011203, var: 0.000105","mean: 0.028073, var: 0.000079","mean: 0.035825, var: 0.000285","mean: 0.100110, var: 0.000529","mean: 0.014374, var: 0.000378",1.769909320907809,0.05097551717845424,1.7189338037293547,Low
ENSP00000483921,"mean: 0.110516, var: 0.001614","mean: 0.512793, var: 0.004600","mean: 0.819141, var: 0.001020","mean: 0.054897, var: 0.000939","mean: 0.109656, var: 0.002249","mean: 0.082187, var: 0.000981","mean: 0.011042, var: 0.000081","mean: 0.099976, var: 0.003321","mean: 0.098737, var: 0.003642","mean: 0.107959, var: 0.003172","mean: 0.030381, var: 0.001793",2.211457460555383,0.13897388183348341,2.0724835787218994,Low
ENSP00000265732,"mean: 0.039880, var: 0.000051","mean: 0.377393, var: 0.001175","mean: 0.870801, var: 0.001409","mean: 0.050504, var: 0.000500","mean: 0.052332, var: 0.000313","mean: 0.058597, var: 0.001085","mean: 0.004816, var: 0.000026","mean: 0.057153, var: 0.000164","mean: 0.015516, var: 0.000083","mean: 0.047507, var: 0.000328","mean: 0.013370, var: 0.000253",1.5444781428802585,0.038619616635664586,1.505858526244594,Low
ENSP00000274031,"mean: 0.039972, var: 0.000106","mean: 0.597949, var: 0.003188","mean: 0.781250, var: 0.002298","mean: 0.063245, var: 0.001218","mean: 0.031000, var: 0.000094","mean: 0.153735, var: 0.012118","mean: 0.081357, var: 0.002720","mean: 0.123462, var: 0.000535","mean: 0.055511, var: 0.000505","mean: 0.055872, var: 0.000426","mean: 0.027569, var: 0.001469",2.082252572642443,0.13260175250693107,1.9496508201355116,Low
ENSP00000370532,"mean: 0.031357, var: 0.000048","mean: 0.274365, var: 0.000632","mean: 0.879590, var: 0.001875","mean: 0.032159, var: 0.000504","mean: 0.039365, var: 0.000088","mean: 0.078049, var: 0.001925","mean: 0.012038, var: 0.000073","mean: 0.049451, var: 0.000013","mean: 0.022649, var: 0.000101","mean: 0.031944, var: 0.000212","mean: 0.011479, var: 0.000162",1.4621503924746542,0.03857486911710834,1.4235755233575458,Low
ENSP00000339524,"mean: 0.037210, var: 0.000404","mean: 0.303711, var: 0.003309","mean: 0.850977, var: 0.004888","mean: 0.066846, var: 0.001419","mean: 0.033173, var: 0.000669","mean: 0.192834, var: 0.004477","mean: 0.006152, var: 0.000027","mean: 0.137097, var: 0.004483","mean: 0.049100, var: 0.000600","mean: 0.067676, var: 0.000450","mean: 0.029290, var: 0.001813",1.9703181009850075,0.13037000469487633,1.8399480962901311,Low
