ACC,pred_Membrane,pred_Cytoplasm,pred_Nucleus,pred_Extracellular,pred_Cell membrane,pred_Mitochondrion,pred_Plastid,pred_Endoplasmic reticulum,pred_Lysosome/Vacuole,pred_Golgi apparatus,pred_Peroxisome,pred_loc_Membrane,pred_loc_Cytoplasm,pred_loc_Nucleus,pred_loc_Extracellular,pred_loc_Cell membrane,pred_loc_Mitochondrion,pred_loc_Plastid,pred_loc_Endoplasmic reticulum,pred_loc_Lysosome/Vacuole,pred_loc_Golgi apparatus,pred_loc_Peroxisome,true_loc_Membrane,true_loc_Cytoplasm,true_loc_Nucleus,true_loc_Extracellular,true_loc_Cell membrane,true_loc_Mitochondrion,true_loc_Plastid,true_loc_Endoplasmic reticulum,true_loc_Lysosome/Vacuole,true_loc_Golgi apparatus,true_loc_Peroxisome
Q7TNR9,0.640625,0.49414062,0.36328125,0.08642578,0.65625,0.20800781,0.0013656616,0.26367188,0.2421875,0.62890625,0.041503906,True,True,False,False,True,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O60716,0.46875,0.64453125,0.44921875,0.02758789,0.421875,0.11425781,0.0028076172,0.17089844,0.30078125,0.30664062,0.003479004,True,True,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O60716-5,0.5078125,0.640625,0.41601562,0.041992188,0.48046875,0.111328125,0.0028839111,0.18457031,0.25585938,0.33398438,0.0021209717,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30999,0.48046875,0.671875,0.39648438,0.040771484,0.47265625,0.09667969,0.0022583008,0.1875,0.26367188,0.29492188,0.0022583008,True,True,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P30999-2,0.5234375,0.6484375,0.39648438,0.041503906,0.5390625,0.14550781,0.0039367676,0.15722656,0.25195312,0.296875,0.0018081665,True,True,False,False,True,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q921W0,0.296875,0.6328125,0.546875,0.0073547363,0.05419922,0.12988281,0.0010681152,0.30664062,0.45703125,0.2578125,0.022338867,False,True,True,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A0A0R4IMY7,0.74609375,0.2578125,0.1953125,0.0068969727,0.625,0.13867188,0.0019836426,0.38476562,0.30859375,0.12158203,0.02368164,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O60187,0.24121094,0.48242188,0.56640625,0.028442383,0.080566406,0.3125,0.00970459,0.17675781,0.17480469,0.15917969,0.24902344,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9W3M3,0.51171875,0.43359375,0.515625,0.037841797,0.16992188,0.09033203,0.004333496,0.09667969,0.36328125,0.17578125,0.0013275146,True,False,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43497,0.80078125,0.30273438,0.21582031,0.022338867,0.8515625,0.080566406,0.00075531006,0.29296875,0.31640625,0.078125,0.008300781,True,False,False,False,True,False,False,False,False,False,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6L4V0,0.22363281,0.53125,0.63671875,0.030273438,0.2109375,0.15820312,0.00088119507,0.07470703,0.29882812,0.09814453,0.01586914,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O74454,0.080566406,0.546875,0.59765625,0.08642578,0.0154418945,0.1796875,0.017944336,0.29492188,0.06542969,0.07714844,0.021240234,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13888,0.6171875,0.4765625,0.5625,0.0023956299,0.31835938,0.07470703,0.00050354004,0.38085938,0.48632812,0.26953125,0.020996094,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q969U6,0.31054688,0.45507812,0.60546875,0.0154418945,0.26367188,0.25390625,0.0028076172,0.25390625,0.21875,0.33203125,0.012023926,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5A894,0.17089844,0.7265625,0.41796875,0.40429688,0.28515625,0.16894531,0.0032806396,0.24121094,0.12011719,0.359375,0.001701355,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P53107,0.41210938,0.58203125,0.43945312,0.021972656,0.048828125,0.21777344,0.0008277893,0.41992188,0.5625,0.29492188,0.060058594,False,True,False,False,False,False,False,False,True,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9LDE1,0.048828125,0.12597656,0.9453125,0.0008544922,0.12011719,0.06298828,0.08642578,0.07373047,0.07373047,0.0030822754,0.0004310608,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P3W4,0.28710938,0.52734375,0.48046875,0.036132812,0.19921875,0.44140625,0.0046081543,0.33984375,0.44726562,0.26757812,0.122558594,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9W4N2,0.10839844,0.36328125,0.73828125,0.06640625,0.09814453,0.171875,0.008850098,0.03515625,0.02722168,0.030273438,0.0005722046,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8TDX7,0.24511719,0.66015625,0.66015625,0.03112793,0.28515625,0.08642578,0.00088119507,0.11279297,0.10986328,0.18261719,0.0013656616,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9ES74,0.24316406,0.6640625,0.65234375,0.03173828,0.28710938,0.087402344,0.0008049011,0.11279297,0.11767578,0.1953125,0.0014572144,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P53877,0.30078125,0.41015625,0.58203125,0.0012054443,0.09667969,0.06738281,0.0012817383,0.578125,0.23046875,0.21777344,0.009155273,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q0WSX8,0.828125,0.171875,0.2421875,0.12597656,0.40625,0.3125,0.23242188,0.76953125,0.578125,0.49804688,0.0073547363,True,False,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O13865,0.19726562,0.640625,0.37304688,0.05029297,0.08642578,0.16113281,0.0023956299,0.15429688,0.16796875,0.3515625,0.022949219,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8RY95,0.72265625,0.099609375,0.7578125,0.01361084,0.265625,0.36132812,0.019165039,0.34179688,0.37109375,0.22851562,0.014953613,True,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FK12,0.06542969,0.16113281,0.9609375,0.041503906,0.03564453,0.017456055,0.00075531006,0.004760742,0.095214844,0.004333496,0.3203125,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28708,0.12402344,0.7890625,0.609375,0.030273438,0.053466797,0.27539062,0.0007095337,0.11767578,0.21582031,0.18164062,0.0015487671,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P53846,0.140625,0.68359375,0.671875,0.0019836426,0.024414062,0.2578125,7.9631805e-05,0.040771484,0.016967773,0.11279297,0.0068969727,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O88291,0.022338867,0.27929688,0.9375,0.041992188,0.022338867,0.08154297,0.0023956299,0.060058594,0.01586914,0.016967773,1.7762184e-05,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JJ48,0.03564453,0.3203125,0.765625,0.09277344,0.0154418945,0.049560547,0.0031738281,0.061035156,0.030273438,0.046142578,0.00029563904,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N5P1,0.03112793,0.359375,0.7421875,0.06542969,0.014526367,0.056640625,0.0026245117,0.05493164,0.021240234,0.05419922,0.00019073486,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O60107,0.66796875,0.296875,0.29296875,0.0068969727,0.033203125,0.24902344,0.0075683594,0.25390625,0.796875,0.2421875,0.07373047,True,False,False,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q7Z995,0.66015625,0.09667969,0.22851562,0.020629883,0.011657715,0.80859375,0.111328125,0.23632812,0.17578125,0.08251953,0.027954102,True,False,False,False,False,True,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E1BUG7,0.11425781,0.15429688,0.8984375,0.017456055,0.10839844,0.036865234,0.0001487732,0.048828125,0.05493164,0.01940918,7.009506e-05,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O60093,0.11767578,0.62109375,0.58203125,0.0071105957,0.09277344,0.19335938,0.0014572144,0.18847656,0.037353516,0.60546875,0.0015945435,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P53271,0.359375,0.578125,0.40039062,0.014953613,0.15429688,0.07470703,0.0020446777,0.33007812,0.5703125,0.53515625,0.014953613,False,True,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NPG8,0.8359375,0.1328125,0.13183594,0.011657715,0.13769531,0.115722656,0.009155273,0.890625,0.55078125,0.875,0.0021820068,True,False,False,False,False,False,False,True,True,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
O75004,0.095214844,0.58984375,0.57421875,0.020629883,0.026733398,0.40625,0.052734375,0.31054688,0.1484375,0.21777344,0.119140625,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IXQ6,0.36914062,0.546875,0.359375,0.4453125,0.35742188,0.41992188,0.0031738281,0.11279297,0.31445312,0.22558594,0.010681152,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O94901,0.609375,0.22851562,0.546875,0.059326172,0.28320312,0.265625,0.003479004,0.5234375,0.16796875,0.44140625,0.0390625,True,False,True,False,False,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9D666,0.61328125,0.21191406,0.50390625,0.056640625,0.25390625,0.265625,0.005065918,0.58984375,0.18359375,0.40234375,0.026367188,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IYM9,0.07470703,0.69921875,0.46875,0.20898438,0.061767578,0.25,0.00029563904,0.12158203,0.21875,0.16992188,0.14160156,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q02732,0.1875,0.40820312,0.82421875,0.0016479492,0.040283203,0.47460938,0.0005722046,0.11767578,0.45703125,0.14160156,0.041992188,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6KRL6,0.05419922,0.62890625,0.6640625,0.07373047,0.025146484,0.24902344,0.0011367798,0.037841797,0.099609375,0.11279297,0.03955078,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q16644,0.17578125,0.640625,0.75390625,0.123535156,0.13671875,0.036132812,0.0014572144,0.14941406,0.103515625,0.21582031,0.0010299683,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O80883,0.034179688,0.17285156,0.95703125,0.00031471252,0.06640625,0.01586914,0.119140625,0.03955078,0.10986328,0.0010681152,0.028442383,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9C9K7,0.024414062,0.18164062,0.96484375,0.026733398,0.033203125,0.040283203,0.003479004,0.021606445,0.022338867,0.005065918,0.02758789,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2ANU3,0.90234375,0.18457031,0.1953125,0.072753906,0.609375,0.5,0.017456055,0.30664062,0.10253906,0.31640625,0.003829956,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q58DZ9,0.90234375,0.1796875,0.1953125,0.072753906,0.60546875,0.5,0.017944336,0.30664062,0.10498047,0.3203125,0.003829956,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O13710,0.019165039,0.17285156,0.9609375,0.17773438,0.0057373047,0.068359375,0.0003566742,0.03564453,0.013244629,0.012817383,0.0019836426,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JM62,0.94140625,0.23242188,0.10107422,0.041992188,0.5859375,0.46679688,0.03857422,0.75390625,0.33984375,0.6484375,0.38085938,True,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q96HR9,0.96484375,0.14746094,0.095214844,0.024047852,0.67578125,0.47460938,0.13574219,0.76171875,0.31445312,0.55078125,0.58984375,True,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q10165,0.3984375,0.5625,0.34179688,0.020996094,0.26367188,0.26953125,0.014038086,0.22851562,0.5546875,0.49414062,0.026000977,False,True,False,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04201,0.81640625,0.25390625,0.048095703,0.061035156,0.828125,0.07080078,0.0010986328,0.34960938,0.29101562,0.38671875,0.014038086,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O13950,0.51953125,0.2734375,0.08251953,0.20019531,0.091308594,0.640625,0.03955078,0.50390625,0.421875,0.49414062,0.024414062,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O94673,0.9296875,0.095214844,0.27539062,0.0028076172,0.22363281,0.080566406,0.003829956,0.86328125,0.34960938,0.5078125,0.0044555664,True,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
F4IUX6,0.20410156,0.41210938,0.625,0.06347656,0.08154297,0.087402344,0.00010251999,0.16796875,0.072753906,0.20800781,0.0075683594,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WNR0,0.82421875,0.16601562,0.17285156,0.10498047,0.40234375,0.05419922,0.0030822754,0.47460938,0.40820312,0.390625,0.00077819824,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99314,0.048095703,0.3984375,0.86328125,0.03857422,0.029785156,0.06933594,0.0032806396,0.11425781,0.028442383,0.052734375,0.010314941,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9LTQ0,0.061035156,0.52734375,0.4140625,0.16992188,0.043945312,0.24316406,0.84375,0.06640625,0.07470703,0.07080078,0.20898438,False,True,False,False,False,False,True,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q75N03,0.041992188,0.5234375,0.85546875,0.012817383,0.059326172,0.07714844,0.0016479492,0.0390625,0.02722168,0.10498047,0.004211426,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JIY2,0.041992188,0.5,0.859375,0.014038086,0.05419922,0.09033203,0.0021820068,0.04272461,0.03112793,0.11279297,0.0066833496,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8H1D4,0.07080078,0.41601562,0.765625,0.07373047,0.048828125,0.017944336,0.020996094,0.25195312,0.036132812,0.10986328,0.049560547,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9LIE5,0.037841797,0.28515625,0.94921875,0.04345703,0.00970459,0.01361084,0.0020446777,0.1484375,0.027954102,0.07373047,0.017456055,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9SK32,0.046142578,0.3515625,0.90625,0.12011719,0.03173828,0.012817383,0.0017547607,0.23046875,0.10986328,0.025512695,0.029785156,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P78563-2,0.057373047,0.6484375,0.74609375,0.04345703,0.029296875,0.13964844,0.0023956299,0.041992188,0.008056641,0.043945312,0.0025482178,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P78563,0.06298828,0.6484375,0.7421875,0.036132812,0.03173828,0.13574219,0.0023956299,0.040771484,0.009155273,0.04272461,0.0029754639,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UT39,0.15039062,0.45898438,0.66015625,0.008605957,0.061035156,0.106933594,0.011657715,0.071777344,0.19921875,0.068359375,0.0390625,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NHU3,0.95703125,0.068359375,0.09667969,0.025146484,0.53515625,0.04272461,0.0066833496,0.8046875,0.47851562,0.71875,0.09033203,True,False,False,False,True,False,False,True,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5T197,0.953125,0.12109375,0.08154297,0.021606445,0.6015625,0.140625,0.0033721924,0.5703125,0.40429688,0.546875,0.05493164,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92731,0.12792969,0.3984375,0.87890625,0.006286621,0.07714844,0.14648438,0.011352539,0.03466797,0.08496094,0.044677734,0.01586914,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P24785,0.036132812,0.45507812,0.80859375,0.06542969,0.030273438,0.15722656,0.005065918,0.068359375,0.008056641,0.0154418945,0.0007324219,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q04411,0.09667969,0.36523438,0.890625,0.002319336,0.036865234,0.061767578,0.0037078857,0.040771484,0.010009766,0.026733398,0.001701355,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32249,0.8671875,0.15527344,0.07714844,0.03857422,0.87109375,0.057373047,0.005554199,0.13085938,0.22558594,0.16894531,0.0071105957,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BRM6,0.05102539,0.42773438,0.83203125,0.09814453,0.036132812,0.140625,0.011657715,0.11425781,0.103515625,0.11425781,0.12109375,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9LZA6,0.62890625,0.32226562,0.27148438,0.05102539,0.28710938,0.5390625,0.13867188,0.31054688,0.35546875,0.27929688,0.515625,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q9ULU4,0.06542969,0.23242188,0.94921875,0.029296875,0.025512695,0.02331543,0.0011367798,0.06298828,0.068359375,0.1796875,0.0008049011,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P09615,0.20703125,0.20703125,0.20898438,0.5625,0.08886719,0.14648438,0.004211426,0.09033203,0.09033203,0.20605469,0.0075683594,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P36036,0.08154297,0.51953125,0.8203125,0.014953613,0.11425781,0.037841797,0.0005340576,0.09033203,0.030639648,0.030639648,0.0004043579,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96EZ8,0.071777344,0.19042969,0.94140625,0.014953613,0.040283203,0.028930664,0.001701355,0.01977539,0.028930664,0.075683594,0.010986328,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BIK6,0.78515625,0.203125,0.23632812,0.15429688,0.64453125,0.037353516,0.012817383,0.25976562,0.33398438,0.23535156,0.014953613,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9C7E7,0.036132812,0.37109375,0.90234375,0.09814453,0.02758789,0.034179688,0.0036010742,0.018798828,0.011657715,0.02758789,0.0006866455,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G5EFM9,0.24902344,0.73828125,0.5859375,0.018554688,0.19433594,0.06738281,0.001411438,0.14160156,0.083984375,0.20410156,0.0014572144,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P7M9,0.3125,0.63671875,0.42578125,0.0033721924,0.080566406,0.2109375,0.123535156,0.07714844,0.24609375,0.37109375,0.068359375,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E0CJS3,0.09277344,0.091308594,0.9375,0.00037956238,0.25,0.026000977,0.068359375,0.021606445,0.06542969,0.0044555664,0.00024604797,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9TV66,0.78515625,0.24902344,0.171875,0.026367188,0.84765625,0.068359375,0.00077819824,0.17773438,0.26367188,0.14257812,0.010009766,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y3Q4,0.79296875,0.24902344,0.17773438,0.020385742,0.84375,0.06738281,0.0008544922,0.21484375,0.30078125,0.12597656,0.006500244,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JKA7,0.77734375,0.26367188,0.18457031,0.02331543,0.8359375,0.06640625,0.0008049011,0.20605469,0.28515625,0.12988281,0.008605957,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O70507,0.7734375,0.25585938,0.17480469,0.022338867,0.83203125,0.06347656,0.0009384155,0.18945312,0.30273438,0.13378906,0.0078125,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8C784,0.76953125,0.15039062,0.10107422,0.03857422,0.87890625,0.07714844,0.027954102,0.20019531,0.44726562,0.22851562,0.00015830994,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O13898,0.67578125,0.125,0.22265625,0.018798828,0.075683594,0.045410156,0.00970459,0.73828125,0.17480469,0.31640625,0.0019302368,True,False,False,False,False,False,False,True,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P50535,0.11425781,0.5390625,0.78515625,0.03466797,0.06347656,0.20800781,0.00026130676,0.03955078,0.072753906,0.033691406,0.011657715,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L7R9Z0,0.07080078,0.10498047,0.94140625,0.0005187988,0.22265625,0.03857422,0.095214844,0.0154418945,0.064453125,0.0026245117,0.0007095337,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UT57,0.059326172,0.66015625,0.7109375,0.0071105957,0.034179688,0.09033203,0.0011672974,0.17675781,0.3984375,0.051757812,0.020385742,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P78811,0.04663086,0.76171875,0.69140625,0.051757812,0.037841797,0.036865234,0.0018692017,0.08251953,0.033203125,0.06542969,0.026733398,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0R4IM31,0.91796875,0.14453125,0.07373047,0.12109375,0.859375,0.19042969,0.0033721924,0.24902344,0.20898438,0.115722656,0.010681152,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9LZ78,0.07910156,0.33984375,0.89453125,0.03466797,0.1796875,0.02722168,0.052734375,0.09667969,0.08154297,0.0014572144,0.072753906,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q18825,0.15625,0.71875,0.66796875,0.012023926,0.21289062,0.140625,0.0013275146,0.13769531,0.48242188,0.20703125,0.00075531006,False,True,True,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
